title,name,release_date,popularity,vote_average,vote_count
A Separation,Drama,2011-12-29,8.51,7.9,792
The Innkeepers,Horror,2011-12-30,8.494,5.5,324
The Innkeepers,Thriller,2011-12-30,8.494,5.5,324
Jumping the Broom,Comedy,2011-05-06,8.477,6.0,103
Grave Encounters,Thriller,2011-09-09,8.475,6.2,700
Grave Encounters,Horror,2011-09-09,8.475,6.2,700
Soul Surfer,Family,2011-04-08,8.459,7.0,688
Soul Surfer,Action,2011-04-08,8.459,7.0,688
Soul Surfer,Drama,2011-04-08,8.459,7.0,688
Game of Death,Adventure,2011-02-15,8.446,5.1,69
Game of Death,Action,2011-02-15,8.446,5.1,69
Game of Death,Thriller,2011-02-15,8.446,5.1,69
Romantics Anonymous,Drama,2011-11-25,8.445,6.4,252
Romantics Anonymous,Comedy,2011-11-25,8.445,6.4,252
Romantics Anonymous,Romance,2011-11-25,8.445,6.4,252
The Eagle,Adventure,2011-02-11,8.443,6.1,694
The Eagle,Drama,2011-02-11,8.443,6.1,694
Spooky Buddies,Comedy,2011-09-20,8.418,5.1,47
Spooky Buddies,Family,2011-09-20,8.418,5.1,47
Apollo 18,Horror,2011-09-02,8.384,5.0,486
Apollo 18,Thriller,2011-09-02,8.384,5.0,486
Apollo 18,Science Fiction,2011-09-02,8.384,5.0,486
In a Better World,Drama,2011-04-01,8.381,7.3,187
"Good Luck Charlie, It's Christmas!",TV Movie,2011-12-02,8.366,6.3,188
"Good Luck Charlie, It's Christmas!",Comedy,2011-12-02,8.366,6.3,188
"Good Luck Charlie, It's Christmas!",Family,2011-12-02,8.366,6.3,188
The Man Who Fell to Earth,Drama,2011-06-24,8.335,6.5,227
The Man Who Fell to Earth,Science Fiction,2011-06-24,8.335,6.5,227
Young Adult,Comedy,2011-12-16,8.335,5.7,603
Young Adult,Drama,2011-12-16,8.335,5.7,603
Weekend,Drama,2011-09-22,8.326,7.5,287
Weekend,Romance,2011-09-22,8.326,7.5,287
Rubber,Comedy,2010-09-01,8.319,5.9,417
Rubber,Drama,2010-09-01,8.319,5.9,417
Rubber,Fantasy,2010-09-01,8.319,5.9,417
Rubber,Horror,2010-09-01,8.319,5.9,417
Rubber,Mystery,2010-09-01,8.319,5.9,417
Pokémon: Zoroark: Master of Illusions,Adventure,2011-02-05,8.3,6.5,86
Pokémon: Zoroark: Master of Illusions,Animation,2011-02-05,8.3,6.5,86
Pokémon: Zoroark: Master of Illusions,Family,2011-02-05,8.3,6.5,86
Mr. Popper's Penguins,Comedy,2011-06-17,8.292,5.8,1554
Mr. Popper's Penguins,Family,2011-06-17,8.292,5.8,1554
I Don't Know How She Does It,Romance,2011-09-16,8.271,5.2,231
I Don't Know How She Does It,Comedy,2011-09-16,8.271,5.2,231
The Tuche Family,Comedy,2011-11-11,8.265,6.1,773
Sand Sharks,Comedy,2011-12-20,8.25,3.1,50
Sand Sharks,Horror,2011-12-20,8.25,3.1,50
Sand Sharks,Science Fiction,2011-12-20,8.25,3.1,50
Ronal the Barbarian,Animation,2011-12-22,8.241,6.2,140
Ronal the Barbarian,Adventure,2011-12-22,8.241,6.2,140
Ronal the Barbarian,Fantasy,2011-12-22,8.241,6.2,140
Sharpay's Fabulous Adventure,Family,2011-04-19,8.237,5.6,287
Sharpay's Fabulous Adventure,Music,2011-04-19,8.237,5.6,287
Troll Hunter,Fantasy,2011-06-10,8.221,6.7,806
Troll Hunter,Horror,2011-06-10,8.221,6.7,806
The Resident,Thriller,2011-02-18,8.221,5.6,287
The Resident,Mystery,2011-02-18,8.221,5.6,287
Chillerama,Comedy,2011-10-14,8.185,5.7,50
Chillerama,Horror,2011-10-14,8.185,5.7,50
Psych:9,Horror,2011-02-22,8.18,4.6,24
Psych:9,Mystery,2011-02-22,8.18,4.6,24
Psych:9,Thriller,2011-02-22,8.18,4.6,24
Trophy Wife,Comedy,2011-01-06,8.171,6.2,177
Sleeping Beauty,Drama,2011-12-02,8.168,5.3,311
Sleeping Beauty,Romance,2011-12-02,8.168,5.3,311
Setup,Action,2011-11-04,8.164,4.9,225
Setup,Crime,2011-11-04,8.164,4.9,225
Setup,Drama,2011-11-04,8.164,4.9,225
Setup,Thriller,2011-11-04,8.164,4.9,225
The Ledge,Drama,2011-07-08,8.16,6.1,185
The Ledge,Thriller,2011-07-08,8.16,6.1,185
Evidence,Horror,2011-02-28,8.14,5.2,58
The Roommate,Thriller,2011-02-04,8.134,5.4,406
The Roommate,Drama,2011-02-04,8.134,5.4,406
The Roommate,Horror,2011-02-04,8.134,5.4,406
Happy Feet Two,Animation,2011-11-17,8.131,5.9,754
Happy Feet Two,Comedy,2011-11-17,8.131,5.9,754
Happy Feet Two,Family,2011-11-17,8.131,5.9,754
Anonymous,Drama,2011-10-28,8.114,6.4,434
Anonymous,History,2011-10-28,8.114,6.4,434
Anonymous,Thriller,2011-10-28,8.114,6.4,434
Cat Run,Action,2011-04-01,8.106,5.8,60
Cat Run,Comedy,2011-04-01,8.106,5.8,60
Cat Run,Thriller,2011-04-01,8.106,5.8,60
Megamind: The Button of Doom,Animation,2011-02-25,8.076,6.0,72
Megamind: The Button of Doom,Action,2011-02-25,8.076,6.0,72
Megamind: The Button of Doom,Comedy,2011-02-25,8.076,6.0,72
Megamind: The Button of Doom,Family,2011-02-25,8.076,6.0,72
Hellraiser: Revelations,Horror,2011-10-18,8.06,3.1,90
Sniper: Reloaded,War,2011-04-26,8.059,5.1,58
Sniper: Reloaded,Action,2011-04-26,8.059,5.1,58
Sniper: Reloaded,Thriller,2011-04-26,8.059,5.1,58
Sniper: Reloaded,Drama,2011-04-26,8.059,5.1,58
Honey 2,Comedy,2011-08-01,8.009,6.2,229
Honey 2,Drama,2011-08-01,8.009,6.2,229
Honey 2,Music,2011-08-01,8.009,6.2,229
You May Not Kiss the Bride,Action,2011-04-05,7.974,5.9,98
You May Not Kiss the Bride,Crime,2011-04-05,7.974,5.9,98
You May Not Kiss the Bride,Comedy,2011-04-05,7.974,5.9,98
You May Not Kiss the Bride,Romance,2011-04-05,7.974,5.9,98
Detachment,Drama,2011-04-25,7.972,7.5,606
Children Who Chase Lost Voices,Animation,2011-07-29,7.959,7.1,281
Children Who Chase Lost Voices,Adventure,2011-07-29,7.959,7.1,281
Children Who Chase Lost Voices,Drama,2011-07-29,7.959,7.1,281
Children Who Chase Lost Voices,Fantasy,2011-07-29,7.959,7.1,281
Blue Crush 2,Adventure,2011-06-07,7.959,5.7,55
Blue Crush 2,Drama,2011-06-07,7.959,5.7,55
Page Eight,Mystery,2011-11-06,7.956,6.6,109
Page Eight,Thriller,2011-11-06,7.956,6.6,109
Page Eight,Drama,2011-11-06,7.956,6.6,109
Sleep Tight,Thriller,2011-12-30,7.9,7.0,421
The Sunset Limited,Drama,2011-02-12,7.894,7.3,196
TEKKEN: Blood Vengeance,Action,2011-07-26,7.89,6.0,64
TEKKEN: Blood Vengeance,Animation,2011-07-26,7.89,6.0,64
Arthur,Comedy,2011-04-08,7.886,5.5,399
Arthur,Romance,2011-04-08,7.886,5.5,399
Shark Night 3D,Horror,2011-09-02,7.879,5.0,245
Shark Night 3D,Thriller,2011-09-02,7.879,5.0,245
A Little Bit of Heaven,Comedy,2011-02-03,7.87,6.3,333
A Little Bit of Heaven,Drama,2011-02-03,7.87,6.3,333
A Little Bit of Heaven,Romance,2011-02-03,7.87,6.3,333
S.W.A.T.: Firefight,Action,2011-03-01,7.864,5.5,134
S.W.A.T.: Firefight,Crime,2011-03-01,7.864,5.5,134
S.W.A.T.: Firefight,Thriller,2011-03-01,7.864,5.5,134
Certified Copy,Drama,2011-03-11,7.858,7.2,149
Certified Copy,Romance,2011-03-11,7.858,7.2,149
Dirty Girl,Drama,2011-10-07,7.856,6.3,100
Dirty Girl,Comedy,2011-10-07,7.856,6.3,100
A Monster in Paris,Adventure,2011-11-22,7.852,6.6,603
A Monster in Paris,Animation,2011-11-22,7.852,6.6,603
A Monster in Paris,Comedy,2011-11-22,7.852,6.6,603
A Monster in Paris,Family,2011-11-22,7.852,6.6,603
A Monster in Paris,Fantasy,2011-11-22,7.852,6.6,603
Ice 2020,Thriller,2011-01-02,7.834,5.5,22
Ice 2020,Action,2011-01-02,7.834,5.5,22
Ice 2020,Science Fiction,2011-01-02,7.834,5.5,22
Red State,Horror,2011-09-23,7.816,6.1,472
Red State,Action,2011-09-23,7.816,6.1,472
Red State,Thriller,2011-09-23,7.816,6.1,472
Trust,Crime,2011-04-01,7.805,6.6,556
Trust,Drama,2011-04-01,7.805,6.6,556
Trust,Thriller,2011-04-01,7.805,6.6,556
The Divide,Horror,2011-03-13,7.778,5.9,302
The Divide,Science Fiction,2011-03-13,7.778,5.9,302
The Divide,Drama,2011-03-13,7.778,5.9,302
The Turin Horse,Drama,2011-10-13,7.763,7.9,134
Bodyguard,Drama,2011-08-31,7.736,5.4,63
Bodyguard,Action,2011-08-31,7.736,5.4,63
Bodyguard,Comedy,2011-08-31,7.736,5.4,63
Bodyguard,Romance,2011-08-31,7.736,5.4,63
Perfect Sense,Drama,2011-01-24,7.732,6.8,539
Perfect Sense,Science Fiction,2011-01-24,7.732,6.8,539
Perfect Sense,Romance,2011-01-24,7.732,6.8,539
The Suite Life Movie,Adventure,2011-03-25,7.73,5.9,264
The Suite Life Movie,Comedy,2011-03-25,7.73,5.9,264
The Suite Life Movie,Drama,2011-03-25,7.73,5.9,264
The Suite Life Movie,Family,2011-03-25,7.73,5.9,264
The Suite Life Movie,TV Movie,2011-03-25,7.73,5.9,264
Vanishing on 7th Street,Mystery,2011-02-18,7.719,5.0,261
Vanishing on 7th Street,Horror,2011-02-18,7.719,5.0,261
Vanishing on 7th Street,Thriller,2011-02-18,7.719,5.0,261
African Cats,Documentary,2011-04-22,7.709,7.1,105
African Cats,Family,2011-04-22,7.709,7.1,105
African Cats,Adventure,2011-04-22,7.709,7.1,105
Cedar Rapids,Comedy,2011-02-11,7.694,6.0,206
Polisse,Drama,2011-11-11,7.682,7.8,670
Batman: Year One,Action,2011-10-18,7.66,7.2,408
Batman: Year One,Adventure,2011-10-18,7.66,7.2,408
Batman: Year One,Animation,2011-10-18,7.66,7.2,408
Batman: Year One,Crime,2011-10-18,7.66,7.2,408
Batman: Year One,Mystery,2011-10-18,7.66,7.2,408
From Prada to Nada,Comedy,2011-01-28,7.641,5.2,163
From Prada to Nada,Drama,2011-01-28,7.641,5.2,163
From Prada to Nada,Romance,2011-01-28,7.641,5.2,163
Elite Squad: The Enemy Within,Drama,2011-01-23,7.631,7.7,821
Elite Squad: The Enemy Within,Action,2011-01-23,7.631,7.7,821
Elite Squad: The Enemy Within,Crime,2011-01-23,7.631,7.7,821
Family Guy Presents: It's a Trap!,Animation,2011-05-22,7.607,6.9,218
Family Guy Presents: It's a Trap!,Fantasy,2011-05-22,7.607,6.9,218
Family Guy Presents: It's a Trap!,Comedy,2011-05-22,7.607,6.9,218
Family Guy Presents: It's a Trap!,Science Fiction,2011-05-22,7.607,6.9,218
The Son of No One,Drama,2011-11-04,7.586,5.1,156
The Son of No One,Thriller,2011-11-04,7.586,5.1,156
The Son of No One,Crime,2011-11-04,7.586,5.1,156
Retreat,Drama,2011-10-21,7.584,5.6,134
Retreat,Thriller,2011-10-21,7.584,5.6,134
Retreat,Horror,2011-10-21,7.584,5.6,134
Retreat,Science Fiction,2011-10-21,7.584,5.6,134
Assassination Games,Action,2011-07-29,7.58,6.0,156
Puncture,Drama,2011-09-23,7.578,6.8,183
Puncture,Mystery,2011-09-23,7.578,6.8,183
Something Borrowed,Comedy,2011-05-05,7.567,6.1,591
Something Borrowed,Drama,2011-05-05,7.567,6.1,591
Something Borrowed,Romance,2011-05-05,7.567,6.1,591
Ducoboo,Comedy,2011-10-23,7.566,4.8,206
Barbie: A Perfect Christmas,Animation,2011-11-08,7.557,5.9,133
Barbie: A Perfect Christmas,Family,2011-11-08,7.557,5.9,133
Blackthorn,Adventure,2011-10-07,7.548,6.7,111
Blackthorn,Action,2011-10-07,7.548,6.7,111
Blackthorn,Western,2011-10-07,7.548,6.7,111
Faces in the Crowd,Thriller,2011-10-25,7.547,5.9,234
Faces in the Crowd,Mystery,2011-10-25,7.547,5.9,234
Faces in the Crowd,Crime,2011-10-25,7.547,5.9,234
Faces in the Crowd,Drama,2011-10-25,7.547,5.9,234
Henry's Crime,Crime,2011-04-08,7.523,5.8,165
Henry's Crime,Comedy,2011-04-08,7.523,5.8,165
Mardi Gras: Spring Break,Comedy,2011-09-23,7.52,4.9,53
Bernie,Comedy,2012-04-27,7.518,6.6,503
Bernie,Crime,2012-04-27,7.518,6.6,503
Bernie,Drama,2012-04-27,7.518,6.6,503
Dylan Dog: Dead of Night,Action,2011-11-01,7.508,4.4,243
Dylan Dog: Dead of Night,Comedy,2011-11-01,7.508,4.4,243
Dylan Dog: Dead of Night,Horror,2011-11-01,7.508,4.4,243
Dylan Dog: Dead of Night,Mystery,2011-11-01,7.508,4.4,243
Dylan Dog: Dead of Night,Science Fiction,2011-11-01,7.508,4.4,243
Dylan Dog: Dead of Night,Thriller,2011-11-01,7.508,4.4,243
The Devil's Double,Drama,2011-07-29,7.505,6.7,291
The Devil's Double,Action,2011-07-29,7.505,6.7,291
The Devil's Double,Thriller,2011-07-29,7.505,6.7,291
The Devil's Double,Crime,2011-07-29,7.505,6.7,291
The Devil's Double,War,2011-07-29,7.505,6.7,291
North Sea Texas,Drama,2011-12-20,7.502,7.2,108
North Sea Texas,Romance,2011-12-20,7.502,7.2,108
Everything Must Go,Comedy,2011-05-13,7.493,6.0,301
Everything Must Go,Drama,2011-05-13,7.493,6.0,301
Everything Must Go,Romance,2011-05-13,7.493,6.0,301
The Marquis,Comedy,2011-04-04,7.486,5.0,93
My Babysitter's a Vampire,Adventure,2012-06-25,7.478,6.0,129
My Babysitter's a Vampire,Comedy,2012-06-25,7.478,6.0,129
My Babysitter's a Vampire,Family,2012-06-25,7.478,6.0,129
My Babysitter's a Vampire,Fantasy,2012-06-25,7.478,6.0,129
My Babysitter's a Vampire,TV Movie,2012-06-25,7.478,6.0,129
My Babysitter's a Vampire,Horror,2012-06-25,7.478,6.0,129
One Piece 3D: Straw Hat Chase,Animation,2011-03-19,7.469,6.0,30
"A Fairly Odd Movie: Grow Up, Timmy Turner!",Family,2011-07-09,7.458,4.7,89
"A Fairly Odd Movie: Grow Up, Timmy Turner!",Fantasy,2011-07-09,7.458,4.7,89
Sanctum,Action,2011-02-04,7.457,5.9,515
Sanctum,Thriller,2011-02-04,7.457,5.9,515
1911,Adventure,2011-10-07,7.437,5.5,62
1911,Drama,2011-10-07,7.437,5.5,62
1911,Action,2011-10-07,7.437,5.5,62
1911,History,2011-10-07,7.437,5.5,62
1911,War,2011-10-07,7.437,5.5,62
Butter,Comedy,2011-09-04,7.43,5.8,220
Pokémon the Movie White: Victini and Zekrom,Adventure,2011-12-03,7.422,6.3,67
Pokémon the Movie White: Victini and Zekrom,Animation,2011-12-03,7.422,6.3,67
Pokémon the Movie White: Victini and Zekrom,Family,2011-12-03,7.422,6.3,67
Submarine,Drama,2011-06-03,7.412,7.4,770
Submarine,Comedy,2011-06-03,7.412,7.4,770
Submarine,Romance,2011-06-03,7.412,7.4,770
Senna,Documentary,2011-01-21,7.41,8.3,437
Ra.One,Adventure,2011-10-26,7.41,5.4,144
Ra.One,Action,2011-10-26,7.41,5.4,144
Ra.One,Science Fiction,2011-10-26,7.41,5.4,144
Courageous,Drama,2011-09-30,7.406,7.0,128
Ticking Clock,Action,2011-01-04,7.397,5.1,27
Ticking Clock,Thriller,2011-01-04,7.397,5.1,27
Ticking Clock,Science Fiction,2011-01-04,7.397,5.1,27
Ticking Clock,Mystery,2011-01-04,7.397,5.1,27
Of Gods and Men,Drama,2011-02-25,7.377,6.7,174
Of Gods and Men,History,2011-02-25,7.377,6.7,174
Barney's Version,Comedy,2011-01-14,7.357,7.2,210
Barney's Version,Drama,2011-01-14,7.357,7.2,210
The Beaver,Drama,2011-05-05,7.357,6.3,464
Beyond the Black Rainbow,Fantasy,2011-09-24,7.331,5.9,150
Beyond the Black Rainbow,Science Fiction,2011-09-24,7.331,5.9,150
Beyond the Black Rainbow,Horror,2011-09-24,7.331,5.9,150
Flypaper,Mystery,2011-08-19,7.33,6.3,401
Flypaper,Comedy,2011-08-19,7.33,6.3,401
Flypaper,Crime,2011-08-19,7.33,6.3,401
EVA,Science Fiction,2011-11-11,7.321,6.5,199
EVA,Drama,2011-11-11,7.321,6.5,199
Elena,Drama,2011-06-06,7.319,7.3,92
Elena,Thriller,2011-06-06,7.319,7.3,92
The Names of Love,Drama,2011-06-24,7.295,7.4,159
The Names of Love,Comedy,2011-06-24,7.295,7.4,159
The Names of Love,Romance,2011-06-24,7.295,7.4,159
Even the Rain,Drama,2011-05-08,7.286,7.0,134
Even the Rain,History,2011-05-08,7.286,7.0,134
Restless,Drama,2011-09-16,7.268,6.4,258
Restless,Romance,2011-09-16,7.268,6.4,258
Larry Crowne,Comedy,2011-06-30,7.261,5.8,676
Larry Crowne,Romance,2011-06-30,7.261,5.8,676
Larry Crowne,Drama,2011-06-30,7.261,5.8,676
Tomboy,Drama,2011-11-16,7.258,7.2,295
Tyrannosaur,Drama,2011-11-18,7.234,7.4,213
Tyrannosaur,Romance,2011-11-18,7.234,7.4,213
Sound of My Voice,Science Fiction,2011-01-22,7.212,6.4,169
Sound of My Voice,Drama,2011-01-22,7.212,6.4,169
Sound of My Voice,Mystery,2011-01-22,7.212,6.4,169
Sound of My Voice,Thriller,2011-01-22,7.212,6.4,169
Poetry,Drama,2011-02-11,7.202,7.6,94
The Details,Comedy,2011-01-01,7.196,5.9,90
The Details,Drama,2011-01-01,7.196,5.9,90
Husk,Horror,2011-01-28,7.186,5.4,125
Husk,Thriller,2011-01-28,7.186,5.4,125
A Princess For Christmas,Comedy,2011-12-03,7.183,6.8,208
A Princess For Christmas,Drama,2011-12-03,7.183,6.8,208
A Princess For Christmas,Family,2011-12-03,7.183,6.8,208
Jiro Dreams of Sushi,Documentary,2012-03-09,7.162,7.9,377
Sarah's Key,Drama,2011-07-22,7.132,7.3,408
Sarah's Key,War,2011-07-22,7.132,7.3,408
Kill the Irishman,Action,2011-03-11,7.13,6.9,274
Kill the Irishman,Crime,2011-03-11,7.13,6.9,274
Kill the Irishman,Thriller,2011-03-11,7.13,6.9,274
Kill the Irishman,Drama,2011-03-11,7.13,6.9,274
Catch.44,Drama,2011-12-09,7.114,5.0,160
Catch.44,Action,2011-12-09,7.114,5.0,160
Catch.44,Thriller,2011-12-09,7.114,5.0,160
Bucky Larson: Born to Be a Star,Comedy,2011-09-09,7.109,4.2,79
Kung Fu Panda: Secrets of the Masters,Animation,2011-12-12,7.107,6.4,121
Kung Fu Panda: Secrets of the Masters,Action,2011-12-12,7.107,6.4,121
Pina,Documentary,2011-12-23,7.086,7.4,115
Silent House,Horror,2011-01-21,7.079,5.2,184
Silent House,Mystery,2011-01-21,7.079,5.2,184
The Big Year,Comedy,2011-10-14,7.077,5.8,393
The Trip,Comedy,2011-06-10,7.068,7.0,159
The Trip,Drama,2011-06-10,7.068,7.0,159
Quarantine 2: Terminal,Horror,2011-06-16,7.066,5.1,211
Quarantine 2: Terminal,Mystery,2011-06-16,7.066,5.1,211
Quarantine 2: Terminal,Science Fiction,2011-06-16,7.066,5.1,211
There Be Dragons,Drama,2011-05-06,7.058,5.1,93
There Be Dragons,War,2011-05-06,7.058,5.1,93
Air Mater,Animation,2011-11-01,6.999,5.8,54
Air Mater,Family,2011-11-01,6.999,5.8,54
The Good Doctor,Drama,2011-04-23,6.993,5.5,90
The Good Doctor,Thriller,2011-04-23,6.993,5.5,90
The Good Doctor,Mystery,2011-04-23,6.993,5.5,90
Kokowääh,Comedy,2011-03-03,6.989,6.4,156
Horrid Henry: The Movie,Comedy,2011-07-29,6.949,6.0,50
Horrid Henry: The Movie,Family,2011-07-29,6.949,6.0,50
Horrid Henry: The Movie,Adventure,2011-07-29,6.949,6.0,50
The Skin I Live In,Drama,2011-10-14,6.912,7.5,1503
The Skin I Live In,Horror,2011-10-14,6.912,7.5,1503
The Skin I Live In,Mystery,2011-10-14,6.912,7.5,1503
The Skin I Live In,Thriller,2011-10-14,6.912,7.5,1503
Prom,Comedy,2011-04-29,6.911,6.0,276
Prom,Romance,2011-04-29,6.911,6.0,276
The Well Digger's Daughter,Drama,2011-07-20,6.906,6.8,100
The Well Digger's Daughter,Romance,2011-07-20,6.906,6.8,100
Hoodwinked Too! Hood VS. Evil,Comedy,2011-04-29,6.906,5.0,257
Hoodwinked Too! Hood VS. Evil,Animation,2011-04-29,6.906,5.0,257
Hoodwinked Too! Hood VS. Evil,Family,2011-04-29,6.906,5.0,257
Enter Nowhere,Mystery,2011-10-22,6.899,6.7,83
Enter Nowhere,Science Fiction,2011-10-22,6.899,6.7,83
Enter Nowhere,Thriller,2011-10-22,6.899,6.7,83
X,Action,2011-11-24,6.869,5.6,60
X,Thriller,2011-11-24,6.869,5.6,60
X,Romance,2011-11-24,6.869,5.6,60
Don 2,Action,2011-12-23,6.868,7.1,97
Don 2,Thriller,2011-12-23,6.868,7.1,97
Louis C.K.: Live at the Beacon Theater,Comedy,2011-12-10,6.863,8.1,120
Teen Spirit,Drama,2011-08-07,6.859,5.8,168
Teen Spirit,Fantasy,2011-08-07,6.859,5.8,168
Teen Spirit,Comedy,2011-08-07,6.859,5.8,168
"Peace, Love & Misunderstanding",Comedy,2011-09-22,6.822,6.0,94
"Peace, Love & Misunderstanding",Drama,2011-09-22,6.822,6.0,94
"Peace, Love & Misunderstanding",Romance,2011-09-22,6.822,6.0,94
96 Minutes,Drama,2011-10-14,6.815,5.6,36
96 Minutes,Thriller,2011-10-14,6.815,5.6,36
House of Tolerance,Drama,2011-11-25,6.806,6.5,104
Daydream Nation,Drama,2011-05-06,6.802,5.9,97
Daydream Nation,Romance,2011-05-06,6.802,5.9,97
Too Big to Fail,Drama,2011-05-22,6.742,7.1,95
The Big Bang,Action,2011-02-03,6.736,5.7,63
The Big Bang,Mystery,2011-02-03,6.736,5.7,63
The Big Bang,Thriller,2011-02-03,6.736,5.7,63
17 Girls,Drama,2011-10-10,6.701,5.5,199
The Shrine,Horror,2011-07-15,6.699,5.7,121
Sidewalls,Drama,2011-10-26,6.669,7.7,148
Sidewalls,Romance,2011-10-26,6.669,7.7,148
Zombie Apocalypse,Action,2011-10-29,6.667,4.4,56
Zombie Apocalypse,Horror,2011-10-29,6.667,4.4,56
Zombie Apocalypse,Science Fiction,2011-10-29,6.667,4.4,56
Heartbeats,Drama,2011-02-25,6.63,7.4,490
Heartbeats,Romance,2011-02-25,6.63,7.4,490
Age of Heroes,Drama,2011-09-09,6.576,5.6,92
Age of Heroes,Action,2011-09-09,6.576,5.6,92
Age of Heroes,Thriller,2011-09-09,6.576,5.6,92
Age of Heroes,War,2011-09-09,6.576,5.6,92
Uncle Boonmee Who Can Recall His Past Lives,Comedy,2011-03-02,6.562,6.7,117
Uncle Boonmee Who Can Recall His Past Lives,Drama,2011-03-02,6.562,6.7,117
Uncle Boonmee Who Can Recall His Past Lives,Fantasy,2011-03-02,6.562,6.7,117
Kevin Hart: Laugh at My Pain,Comedy,2011-09-09,6.558,7.4,76
Kevin Hart: Laugh at My Pain,Documentary,2011-09-09,6.558,7.4,76
12 Dates of Christmas,Comedy,2011-12-11,6.555,6.0,108
12 Dates of Christmas,Family,2011-12-11,6.555,6.0,108
12 Dates of Christmas,Fantasy,2011-12-11,6.555,6.0,108
12 Dates of Christmas,Romance,2011-12-11,6.555,6.0,108
12 Dates of Christmas,TV Movie,2011-12-11,6.555,6.0,108
The Task,Horror,2011-01-28,6.544,4.7,52
Love,Drama,2011-08-10,6.529,5.3,103
Love,Science Fiction,2011-08-10,6.529,5.3,103
Burke & Hare,Comedy,2011-08-05,6.528,6.2,251
Burke & Hare,Thriller,2011-08-05,6.528,6.2,251
The Bang Bang Club,Drama,2011-04-22,6.512,6.8,80
The Bang Bang Club,Romance,2011-04-22,6.512,6.8,80
Salvation Boulevard,Comedy,2011-07-15,6.507,5.4,38
Salvation Boulevard,Thriller,2011-07-15,6.507,5.4,38
Salvation Boulevard,Action,2011-07-15,6.507,5.4,38
Salvation Boulevard,Drama,2011-07-15,6.507,5.4,38
Megan Is Missing,Drama,2011-05-01,6.505,5.2,103
Megan Is Missing,Horror,2011-05-01,6.505,5.2,103
Megan Is Missing,Mystery,2011-05-01,6.505,5.2,103
Megan Is Missing,Thriller,2011-05-01,6.505,5.2,103
What Men Still Talk About,Romance,2011-12-29,6.503,6.5,32
What Men Still Talk About,Comedy,2011-12-29,6.503,6.5,32
Toast,Drama,2011-09-23,6.496,6.6,114
Toast,Comedy,2011-09-23,6.496,6.6,114
Toast,History,2011-09-23,6.496,6.6,114
Toast,Family,2011-09-23,6.496,6.6,114
The Conspirator,Crime,2011-04-15,6.493,6.5,226
The Conspirator,Drama,2011-04-15,6.493,6.5,226
The Conspirator,History,2011-04-15,6.493,6.5,226
Forks Over Knives,Documentary,2011-05-06,6.489,7.0,73
Scream of the Banshee,Horror,2011-03-26,6.469,5.1,49
Wake Wood,Drama,2011-07-05,6.458,5.5,91
Wake Wood,Horror,2011-07-05,6.458,5.5,91
Wake Wood,Thriller,2011-07-05,6.458,5.5,91
Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,Animation,2011-12-31,6.415,5.3,5
Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,Adventure,2011-12-31,6.415,5.3,5
Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,Family,2011-12-31,6.415,5.3,5
Detective K: Secret of Virtuous Widow,Action,2011-03-04,6.411,6.8,24
Detective K: Secret of Virtuous Widow,Comedy,2011-03-04,6.411,6.8,24
Detective K: Secret of Virtuous Widow,Crime,2011-03-04,6.411,6.8,24
Detective K: Secret of Virtuous Widow,History,2011-03-04,6.411,6.8,24
Detective K: Secret of Virtuous Widow,Mystery,2011-03-04,6.411,6.8,24
My Worst Nightmare,Comedy,2011-11-11,6.39,5.3,120
Low Cost,Comedy,2011-07-07,6.376,5.0,61
The Ouija Experiment,Horror,2011-05-05,6.367,4.2,96
The Forger,Drama,2011-03-09,6.357,6.0,71
William & Kate,Drama,2011-04-18,6.347,5.7,80
William & Kate,Romance,2011-04-18,6.347,5.7,80
Primal,Thriller,2011-01-25,6.341,5.3,56
Primal,Horror,2011-01-25,6.341,5.3,56
Night of the Living Carrots,Animation,2011-10-13,6.331,5.9,30
Night of the Living Carrots,Comedy,2011-10-13,6.331,5.9,30
"Love, Wedding, Marriage",Comedy,2011-06-03,6.329,5.3,117
"Love, Wedding, Marriage",Romance,2011-06-03,6.329,5.3,117
Atlas Shrugged: Part I,Drama,2011-04-15,6.315,5.2,89
